customer_number,segment,signup_date,postal_code
CUST007468,Premium,09/23/2018,60601
 CUST007469 ,Premium,10/29/2020,
CUST007470,,2021/04/03,60601
CUST007471,Premium,29-Jun-2018,60A123
CUST007472,Mainstream,21-Jun-2018,
CUST007473,Premium,06/03/2019,60540
CUST007474,Business,09-Apr-2021,60A123
CUST007475,Mainstream,04-May-2020,N/A
CUST007476,,2022-04-27,60540
CUST007477,Business,06/26/2019,N/A
CUST007478,Business,2020/02/26,60A123
CUST007479,,10-09-19,N/A
CUST007480,Business,01/31/2018,60601
cust007481,Business,02-08-21,60540
CUST007482,Premium,04/29/2020,60A123
CUST007483,,10-25-18,
CUST007484,,03/24/2020,60540
CUST007485,,2021-02-16,60540
CUST007486,Value,11/11/2018,
CUST007487,Mainstream,08/01/2022,60540
CUST007488,,10-09-19,N/A
CUST007489,Business,2018-02-16,
 CUST007490 ,Value,12-14-17,
CUST007491,Value,02-04-19,
CUST007492,Mainstream,07-Jan-2020,60540
 CUST007493 ,Mainstream,06/09/2021,60601
CUST007494,Business,2017-08-18,60601
CUST007495,Mainstream,13-Nov-2022,
CUST007496,Mainstream,2022-05-17,60540
CUST007497,Business,09-12-21,N/A
CUST007498,,2022-09-09,N/A
CUST007499,,2018/09/15,N/A
CUST007500,Mainstream,14-Feb-2021,N/A
CUST007501,Value,09-19-22,60601
CUST007502,Value,2018-02-14,60601
CUST007503,Mainstream,2022-05-20,60540
CUST007504,Business,2017-12-02,60601
 CUST007505 ,Value,03/05/2019,60540
 CUST007506 ,Value,10/27/2022,
CUST007507,,18-Oct-2019,60601
CUST007508,Premium,,60540
CUST007509,Business,10-15-21,N/A
CUST007510,,28-Jan-2021,
CUST007511,Business,2018/11/27,60A123
CUST007512,Value,2019-08-31,N/A
CUST007513,Premium,08/07/2022,60A123
CUST007514,Premium,05-18-22,N/A
CUST007515,Premium,07-11-21,60A123
CUST007516,,28-Aug-2018,60A123
CUST007517,Mainstream,2020/01/09,N/A
CUST007518,Mainstream,21-Apr-2019,N/A
CUST007519,Premium,2022/02/07,60540
CUST007520,Mainstream,04-Jun-2019,60540
CUST007521,,06-Mar-2021,N/A
CUST007522,Value,02-Jun-2019,
CUST007523,Premium,01/28/2021,60A123
CUST007524,Business,05-17-21,
CUST007525,Business,07-07-22,60540
CUST007526,,05/05/2022,60601
CUST007527,Value,21-Aug-2020,60601
CUST007528,,06/30/2018,60540
CUST007529,Value,31-Mar-2022,60601
CUST007530,Business,08-15-21,60601
CUST007531,Value,07-14-19,
CUST007532,Business,08-22-19,
CUST007533,Business,05-02-22,N/A
CUST007534,Value,01/11/2021,60601
CUST007535,Business,2018/09/24,60601
CUST007536,Premium,05-Aug-2017,60601
CUST007537,Business,2020-09-02,60540
CUST007538,Value,02-27-21,60A123
CUST007539,Business,11/16/2017,60540
CUST007540,,2021/05/31,N/A
CUST007541,Mainstream,2021-08-03,60540
CUST007542,,06-05-18,60601
CUST007543,Business,2017-09-23,N/A
cust007544,,2021-08-27,60540
CUST007545,Value,10/16/2017,60601
CUST007546,Mainstream,2021-05-09,
CUST007547,Premium,04/06/2020,60601
CUST007548,,07-26-22,60601
CUST007549,,2021/08/16,60540
CUST007550,Premium,2020/09/10,
 CUST007551 ,Value,07-19-20,60601
CUST007552,,2020-12-21,60A123
cust007553,Business,28-Aug-2021,
CUST007554,Mainstream,08-Apr-2019,60601
CUST007555,Value,2022/10/21,60540
CUST007556,,2020-09-16,60540
CUST007557,Mainstream,04-Mar-2019,N/A
CUST007558,Mainstream,2021/02/12,60601
CUST007559,Mainstream,12/03/2018,60601
CUST007560,Business,07-27-19,
 CUST007561 ,Premium,2021/05/19,
CUST007562,Value,12-Nov-2017,N/A
CUST007563,Premium,2020/12/19,60540
CUST007564,Mainstream,2019/03/31,60A123
cust007565,,2020-05-07,60540
CUST007566,Premium,2021-10-17,60540
CUST007567,Value,2022-04-29,60540
CUST007568,Value,2022-09-04,60601
CUST007569,Premium,12/03/2021,60601
CUST007570,Mainstream,2021/05/23,N/A
 CUST007571 ,Value,04-04-22,60A123
CUST007572,Business,2022/02/18,
CUST007573,Premium,21-Feb-2019,
CUST007574,Value,2019/05/04,
CUST007575,,27-Jan-2018,60540
CUST007576,Value,05-04-18,N/A
CUST007577,Premium,,60540
CUST007578,Premium,16-Sep-2021,N/A
CUST007579,Mainstream,10-Nov-2017,N/A
CUST007580,Premium,09-18-22,60540
CUST007581,Business,18-Nov-2019,60A123
CUST007582,Premium,2021/05/01,N/A
CUST007583,Mainstream,04-26-22,60601
CUST007584,Business,2021-05-28,60540
CUST007585,Business,02/11/2020,60601
CUST007586,,2022/10/11,60601
CUST007587,,,N/A
 CUST007588 ,,2017-09-20,60540
CUST007589,Premium,2020/09/04,60540
CUST007590,Premium,01-Feb-2020,60A123
CUST007591,Value,2021/03/20,60601
cust007592,,05/14/2021,60601
CUST007593,Mainstream,2019-12-29,60601
CUST007594,Value,2021-12-16,60601
CUST007595,,2021-07-13,60540
CUST007596,Mainstream,2020/06/01,
CUST007597,,15-Aug-2017,N/A
CUST007598,Value,04/07/2020,60A123
CUST007599,Value,2021-01-01,N/A
CUST007600,,06/05/2020,60601
CUST007601,Value,28-May-2022,N/A
CUST007602,Premium,02-Oct-2017,
CUST007603,Value,,60540
CUST007604,,16-Nov-2018,
CUST007605,Mainstream,2021/09/22,N/A
CUST007606,Business,2020-12-19,60540
CUST007607,Value,2021-12-12,
CUST007608,Value,07-Nov-2022,60601
CUST007609,Business,07-May-2022,N/A
CUST007610,Premium,2021/12/22,60A123
CUST007611,Business,04-04-18,60601
CUST007612,,2018-05-03,
CUST007613,,2019-02-15,N/A
CUST007614,Value,31-Jul-2020,60A123
 CUST007615 ,Business,,60A123
cust007616,Value,04/23/2020,60A123
cust007617,,04-25-21,
CUST007618,Premium,02/18/2021,60A123
CUST007619,Mainstream,04/26/2019,N/A
CUST007620,,02-Aug-2018,60601
CUST007621,Mainstream,23-Sep-2017,60601
 CUST007622 ,Premium,03-Jul-2020,N/A
CUST007623,Mainstream,03-16-21,
CUST007624,Business,07-13-22,60540
 CUST007625 ,Business,2021/06/29,N/A
CUST007626,Business,20-Jan-2018,N/A
CUST007627,Premium,07-23-21,60540
cust007628,Premium,03-16-20,
 CUST007629 ,Mainstream,02/20/2019,60540
CUST007630,Business,05/08/2022,N/A
CUST007631,Premium,10-20-21,60540
CUST007632,Business,22-Jan-2019,60A123
CUST007633,Value,2022-03-26,60601
CUST007634,Business,08/27/2020,60540
CUST007635,Mainstream,2022/08/05,N/A
CUST007636,,06/10/2022,N/A
CUST007637,Premium,2021-03-24,60A123
CUST007638,Premium,11-23-22,N/A
CUST007639,Business,12/08/2017,N/A
 CUST007640 ,Business,05-07-20,60540
CUST007641,,2020-05-18,60A123
CUST007642,Business,2019-11-11,N/A
CUST007643,Premium,08/05/2018,60540
CUST007644,Premium,08-22-22,60601
CUST007645,,2019/07/11,
CUST007646,,02-12-18,60A123
CUST007647,Premium,10-09-18,60601
CUST007648,Mainstream,06/06/2020,
CUST007649,Premium,06-15-18,60540
CUST007650,Mainstream,07-14-21,60A123
CUST007651,Premium,11/13/2022,
CUST007652,Value,06-27-19,N/A
 CUST007653 ,Value,28-Apr-2018,N/A
CUST007654,Mainstream,30-Aug-2020,60601
CUST007655,,09-24-17,60540
CUST007656,Premium,2019/08/14,N/A
CUST007657,Value,,60A123
CUST007658,Premium,14-Aug-2017,N/A
CUST007659,,01/29/2018,N/A
CUST007660,Business,04-03-21,60A123
CUST007661,Business,05-May-2022,60540
CUST007662,Mainstream,05-Jun-2022,60540
CUST007663,Premium,2021-10-18,60601
CUST007664,,04-18-22,60A123
CUST007665,,2019/11/16,60540
CUST007666,,2020-12-03,60601
CUST007667,,2019/08/06,N/A
CUST007668,Business,2020/01/11,N/A
CUST007669,Mainstream,07-Apr-2021,60A123
CUST007670,Value,07-01-22,60601
CUST007671,Business,07/29/2020,
CUST007672,Business,2019/06/13,60A123
CUST007673,,07-20-22,60601
CUST007674,Business,12/16/2017,60601
cust007675,Premium,12-04-20,N/A
 CUST007676 ,,01-Aug-2017,N/A
CUST007677,Business,05/19/2021,60540
CUST007678,Business,06/19/2020,60A123
CUST007679,Mainstream,2022-06-28,60A123
CUST007680,Premium,14-Oct-2018,
CUST007681,Premium,,
CUST007682,Premium,16-Feb-2022,60601
CUST007683,Premium,2021-02-05,60601
 CUST007684 ,Value,2022-06-18,60540
CUST007685,,2020-04-17,60601
CUST007686,Value,2021-12-03,N/A
CUST007687,,2021/08/04,60601
CUST007688,Value,07/17/2017,N/A
CUST007689,Mainstream,10/30/2020,
CUST007690,Business,12/10/2019,60A123
CUST007691,Premium,2018-08-06,60A123
CUST007692,Premium,21-Feb-2020,60601
CUST007693,Premium,19-Jul-2018,60601
CUST007694,Business,08/09/2021,N/A
CUST007695,Business,10/15/2017,60601
CUST007696,Value,2019-05-19,60601
cust007697,Business,2018/11/15,60601
 CUST007698 ,Mainstream,2019-10-11,N/A
CUST007699,Premium,08-13-19,60540
CUST007700,Business,28-Sep-2022,N/A
CUST007701,Value,07-05-20,N/A
CUST007702,,2020/11/19,60601
CUST007703,Business,13-Jun-2020,60540
CUST007704,Value,03-24-21,
CUST007705,,10-07-21,60540
cust007706,,11/28/2018,60540
 CUST007707 ,Value,2020/02/09,60A123
CUST007708,Value,05-21-18,60601
CUST007709,Business,11/16/2019,60540
CUST007710,Mainstream,04-Nov-2018,60A123
CUST007711,Premium,02/08/2022,60A123
CUST007712,Business,07-16-22,N/A
CUST007713,Business,05-Oct-2018,60540
CUST007714,,25-Feb-2021,
 CUST007715 ,Value,2018/10/03,N/A
CUST007716,,2022/02/20,60A123
CUST007717,Mainstream,09/16/2021,60601
CUST007718,,03-20-21,60601
CUST007719,Mainstream,2020/08/23,60540
CUST007720,Mainstream,2021-08-24,60540
CUST007721,Value,08-03-17,60601
CUST007722,Mainstream,2018-08-25,60601
 CUST007723 ,Premium,2021-09-16,N/A
CUST007724,Premium,2020-10-23,
CUST007725,Premium,2019/09/29,60540
CUST007726,,02/20/2018,
CUST007727,Business,07/24/2019,N/A
CUST007728,Premium,10/21/2017,60A123
CUST007729,Business,08-22-22,60601
CUST007730,,2021/07/13,60601
CUST007731,,29-Feb-2020,60540
CUST007732,Premium,2021-05-20,60A123
CUST007733,Value,10/13/2017,60A123
CUST007734,,2022/02/20,60601
CUST007735,Mainstream,09-15-20,
 CUST007736 ,Mainstream,2021/07/14,60A123
CUST007737,,2018-03-12,
CUST007738,Premium,08/14/2018,60601
CUST007739,Value,07-31-18,60540
CUST007740,Premium,01-02-20,
CUST007741,Value,2018-08-11,N/A
 CUST007742 ,Mainstream,02-Oct-2017,60A123
CUST007743,Value,2022-09-25,N/A
CUST007744,,2018/08/20,N/A
CUST007745,Mainstream,2019/03/31,60601
CUST007746,Value,2018/05/19,
CUST007747,Mainstream,2020/08/02,N/A
CUST007748,Value,21-Jun-2019,60540
CUST007749,Value,11/29/2020,
 CUST007750 ,,,N/A
CUST007751,Value,2020-10-24,60540
CUST007752,Business,03/28/2020,
CUST007753,Premium,04-18-20,
CUST007754,Premium,02-06-22,60A123
CUST007755,Premium,22-Aug-2022,
CUST007756,,2021/04/10,60601
CUST007757,Business,10-02-18,N/A
CUST007758,,2021-05-30,
CUST007759,Value,2020-04-15,N/A
CUST007760,Mainstream,2018-04-15,60540
CUST007761,Mainstream,03-Aug-2017,60601
CUST007762,Business,2022/11/05,
CUST007763,Business,10/30/2019,60A123
CUST007764,Value,12/14/2017,N/A
CUST007765,Business,2019/06/15,60601
CUST007766,Business,07-13-19,60A123
CUST007767,Premium,03-28-19,60540
CUST007768,Value,,60540
CUST007769,Value,2021/12/03,N/A
CUST007770,Premium,02/10/2019,
CUST007771,Mainstream,2020-09-05,N/A
CUST007772,,2021/06/13,60540
CUST007773,,10/22/2020,60601
CUST007774,Value,08-Jun-2021,N/A
 CUST007775 ,,02/04/2021,60A123
CUST007776,Mainstream,2019-04-13,N/A
CUST007777,Business,17-Sep-2018,60601
CUST007778,Business,10-14-22,
CUST007779,,25-Apr-2020,60601
CUST007780,Business,29-Jan-2020,60A123
CUST007781,Business,09-05-21,60540
CUST007782,Premium,2022/08/14,N/A
CUST007783,,07-18-19,60A123
CUST007784,Mainstream,2021/03/12,60A123
cust007785,Mainstream,2017-08-23,
CUST007786,Mainstream,2019/06/14,60540
CUST007787,Premium,2018/10/05,60A123
cust007788,Business,2022/11/20,60A123
CUST007789,Business,06-Nov-2018,60A123
CUST007790,Value,15-Jun-2020,60540
CUST007791,Value,2018/01/03,60601
CUST007792,,10/18/2020,60601
CUST007793,Value,02-16-19,60540
CUST007794,,11-16-18,60601
CUST007795,Premium,11/10/2020,60540
CUST007796,,2022-07-22,60601
CUST007797,Mainstream,25-Jul-2021,N/A
CUST007798,,2019-03-18,60A123
 CUST007799 ,Premium,2020-04-04,60540
CUST007800,Premium,03/20/2020,60A123
CUST007801,Business,22-Sep-2020,N/A
CUST007802,Business,12/16/2019,N/A
cust007803,Premium,05/27/2018,N/A
CUST007804,Mainstream,28-Nov-2021,60540
CUST007805,Business,28-Jun-2019,
CUST007806,,2022-05-12,60540
CUST007807,Value,27-Sep-2021,60A123
CUST007808,Business,07-02-18,60601
CUST007809,Mainstream,09/11/2021,60A123
CUST007810,Mainstream,28-Aug-2020,60A123
 CUST007811 ,Business,12-16-20,
cust007812,Mainstream,02/17/2019,60540
CUST007813,,06-Jun-2022,60A123
CUST007814,Premium,01-Apr-2019,60601
CUST007815,Business,09/05/2021,N/A
CUST007816,,09-13-20,N/A
CUST007817,Value,01-01-20,60540
CUST007818,Value,2021/02/27,60A123
CUST007819,Business,2020/01/29,
CUST007820,,2022-01-31,60540
CUST007821,,03/12/2022,60A123
CUST007822,,02-Mar-2021,60540
CUST007823,Business,2019-10-04,N/A
CUST007824,,10-12-17,
CUST007825,,26-Jul-2022,60540
CUST007826,Value,08-Feb-2021,60601
CUST007827,Value,08-30-17,60540
CUST007828,Premium,11-28-19,60601
CUST007829,Business,2020/09/27,60601
CUST007830,Value,01/22/2020,60601
CUST007831,Value,2022-11-19,
CUST007832,Mainstream,02/27/2018,60540
CUST007833,Mainstream,03/13/2021,60A123
CUST007834,Mainstream,2022-09-25,60601
CUST007835,Mainstream,2021-02-16,
CUST007836,Premium,16-Jun-2022,
CUST007837,Business,12-Sep-2019,N/A
CUST007838,,12-15-20,
CUST007839,Premium,10-Feb-2021,N/A
CUST007840,,08-02-19,60A123
CUST007841,Business,2020/07/17,60540
CUST007842,,2018/08/26,N/A
CUST007843,,2018/09/12,60A123
CUST007844,Mainstream,2020/04/11,N/A
CUST007845,Business,2022/03/12,60A123
CUST007846,Value,02/09/2019,60540
CUST007847,,2022/10/12,60540
CUST007848,Value,10-04-19,
CUST007849,Business,06-20-21,N/A
cust007850,Value,2018/05/21,60601
CUST007851,Value,03-Jan-2019,
CUST007852,Mainstream,31-May-2020,
CUST007853,Premium,09/01/2018,N/A
 CUST007854 ,Mainstream,27-Jan-2018,N/A
CUST007855,Value,06/15/2018,
CUST007856,Business,12/14/2020,60601
CUST007857,Value,22-Jun-2021,60540
CUST007858,Premium,22-Feb-2022,60601
CUST007859,Value,,60A123
cust007860,Mainstream,2022/02/04,60601
CUST007861,Premium,10-25-20,60540
CUST007862,,05-18-19,60540
CUST007863,Premium,03-19-19,N/A
CUST007864,Business,04-Apr-2018,60540
CUST007865,Value,2019/11/05,N/A
 CUST007866 ,,06-12-20,N/A
CUST007867,Premium,12-27-21,N/A
CUST007868,Business,08/30/2018,
CUST007869,Premium,04-28-18,N/A
CUST007870,Premium,10/27/2021,60540
CUST007871,,04/25/2021,60540
CUST007872,Value,2021-08-04,N/A
CUST007873,Premium,2021/07/23,N/A
CUST007874,Business,2019-09-19,60A123
CUST007875,Mainstream,03-Feb-2019,
CUST007876,Premium,10-31-18,N/A
CUST007877,Premium,2019/06/14,60601
CUST007878,Business,02/16/2020,N/A
CUST007879,Business,2018-04-30,60A123
CUST007880,Premium,02/20/2019,60540
CUST007881,Premium,2022-04-22,60A123
CUST007882,Business,2020/06/07,N/A
CUST007883,Mainstream,,60540
CUST007884,,04-07-19,60A123
CUST007885,,2021-09-02,
CUST007886,Premium,2022/01/06,60540
CUST007887,Premium,2018-07-24,60540
CUST007888,,01-31-22,N/A
CUST007889,Mainstream,2018-02-02,60601
CUST007890,Business,05/04/2018,N/A
CUST007891,,2020-01-26,N/A
CUST007892,,2021-11-22,60A123
CUST007893,Business,06-08-20,60601
CUST007894,,11/25/2018,
CUST007895,Mainstream,10-20-18,60601
 CUST007896 ,Premium,07-09-21,60601
CUST007897,Business,2021/12/20,60A123
cust007898,Value,2019/07/13,
CUST007899,Business,12-05-18,60601
CUST007900,Business,2020-01-17,60A123
 CUST007901 ,Mainstream,11-25-18,60601
CUST007902,Premium,01/01/2021,60A123
CUST007903,Mainstream,06-26-22,60601
CUST007904,Mainstream,07-07-21,60A123
CUST007905,Mainstream,10-11-17,60601
CUST007906,Business,02/11/2020,60A123
CUST007907,Business,07-Jun-2019,N/A
CUST007908,,07-27-19,60A123
 CUST007909 ,Value,2022-07-03,60601
CUST007910,Premium,11-May-2018,N/A
CUST007911,Value,2021-07-06,60A123
CUST007912,,02/02/2018,60601
CUST007913,,02-13-22,
CUST007914,Mainstream,05/22/2019,60601
CUST007915,Mainstream,14-Jul-2019,N/A
CUST007916,Value,10-09-21,
CUST007917,Premium,2020/03/22,60601
CUST007918,Value,2020/03/31,60A123
CUST007919,Value,2022/04/03,N/A
CUST007920,Premium,2020-09-03,
CUST007921,Business,09-07-18,60601
CUST007922,,15-Jul-2021,60A123
CUST007923,Premium,05-27-21,60601
CUST007924,Mainstream,2017-08-03,N/A
CUST007925,Premium,2021-08-11,60A123
CUST007926,,22-Apr-2022,N/A
CUST007927,Premium,12/13/2020,N/A
CUST007928,Value,2017/07/31,
CUST007929,Value,27-Mar-2022,60540
CUST007930,Mainstream,2021-10-29,60540
CUST007931,,09/04/2017,
CUST007932,Value,06-01-18,
CUST007933,Premium,11-Mar-2018,
CUST007934,Value,2020/06/16,60601
CUST007935,Value,19-May-2018,60A123
CUST007936,Premium,05-07-20,
CUST007937,Premium,2020-07-13,60540
CUST007938,Premium,2020-12-10,
CUST007939,Mainstream,2018-10-05,60601
 CUST007940 ,Premium,02-Jan-2021,
CUST007941,Business,2021-07-30,60A123
CUST007942,,2019-03-12,60601
 CUST007943 ,Premium,06/20/2021,60540
CUST007944,,01-29-19,
CUST007945,Premium,06-04-19,60601
CUST007946,Premium,09-18-22,N/A
CUST007947,,07-May-2021,60540
CUST007948,,03-18-21,60601
CUST007949,Business,26-Feb-2021,
CUST007950,Value,2021-12-03,60601
CUST007951,Value,2018-03-05,N/A
CUST007952,,2022/10/20,60540
CUST007953,,14-Apr-2019,60A123
cust007954,Mainstream,26-Apr-2018,60540
 CUST007955 ,Business,11/17/2022,60540
CUST007956,Mainstream,09-04-19,60A123
CUST007957,,11/25/2017,60540
CUST007958,,04-Oct-2018,N/A
 CUST007959 ,Mainstream,02/10/2022,
CUST007960,Mainstream,2021-12-28,N/A
CUST007961,Business,2019-01-16,60540
CUST007962,Premium,27-Sep-2019,
cust007963,Value,04/25/2019,N/A
CUST007964,Premium,07/12/2018,60601
 CUST007965 ,Mainstream,2022-09-09,N/A
CUST007966,Mainstream,02-Mar-2019,60601
CUST007967,Mainstream,09-05-19,N/A
CUST007968,Value,10/13/2019,
CUST007969,Business,2020-08-08,
CUST007970,Mainstream,2019/12/26,60A123
CUST007971,,03/27/2020,
CUST007972,,2021/09/03,60540
cust007973,Business,11-30-21,60540
CUST007974,,05/31/2022,60601
CUST007975,Premium,10/20/2021,
CUST007976,Mainstream,21-May-2018,60540
CUST007977,Value,06/21/2019,
CUST007978,Mainstream,2020/12/24,60A123
CUST007979,Premium,24-Oct-2019,60601
CUST007980,Premium,11/19/2020,
CUST007981,Mainstream,27-Feb-2022,60601
CUST007982,Premium,2022/08/03,
CUST007983,Mainstream,06-Jun-2019,60540
 CUST007984 ,Premium,02/23/2021,N/A
cust007985,Mainstream,29-Sep-2018,60601
CUST007986,,12-30-20,60601
CUST007987,Mainstream,03-09-19,60601
CUST007988,,07/12/2017,N/A
CUST007989,Value,2019/12/28,N/A
CUST007990,Mainstream,2018/09/14,60A123
CUST007991,Value,08-Dec-2019,60601
CUST007992,Premium,2018/06/30,60540
CUST007993,Premium,20-Mar-2019,60A123
CUST007994,,18-Dec-2019,60A123
 CUST007995 ,,24-Nov-2022,60540
CUST007996,Business,05/05/2018,N/A
CUST007997,Value,23-Nov-2019,60540
CUST007998,Business,25-Jan-2021,N/A
CUST007999,,2018/01/07,
CUST008000,Business,2019/01/04,
CUST008001,Business,13-Mar-2020,N/A
CUST008002,,10/30/2022,60540
CUST008003,Value,26-Jan-2022,60540
CUST008004,Value,04/01/2021,N/A
CUST008005,Business,2020/02/17,60601
CUST008006,Mainstream,2022/04/03,N/A
cust008007,,2020-10-21,60540
CUST008008,Mainstream,2019/05/03,60A123
CUST008009,Mainstream,03/22/2022,60A123
 CUST008010 ,,07/10/2019,60540
CUST008011,Business,09/14/2020,N/A
CUST008012,,09/27/2017,60601
CUST008013,Premium,2019/03/01,60A123
CUST008014,Premium,01-Apr-2019,60601
CUST008015,,06-14-18,N/A
cust008016,Value,01/30/2018,60601
CUST008017,Value,2017-09-13,60601
CUST008018,,01-Jun-2022,60540
CUST008019,Premium,2017/08/10,60A123
CUST008020,Mainstream,02-03-19,60540
 CUST008021 ,Premium,2021/05/11,N/A
CUST008022,Mainstream,2018-07-21,
CUST008023,Premium,,60A123
CUST008024,Value,25-Nov-2017,
CUST008025,Value,2022-11-12,
CUST008026,Value,07-10-18,60540
CUST008027,Premium,2022-04-17,N/A
CUST008028,Premium,04-28-18,N/A
CUST008029,Premium,05-29-19,
CUST008030,Business,12/12/2017,
CUST008031,,2022/07/26,60A123
CUST008032,Value,03-Oct-2021,
CUST008033,Value,2018-09-02,60540
CUST008034,Mainstream,2018/01/22,60601
cust008035,Mainstream,2021-05-19,60A123
CUST008036,,2018/03/04,
CUST008037,Business,02-Jul-2020,60601
CUST008038,Mainstream,03-17-20,N/A
CUST008039,Value,11/17/2020,60A123
CUST008040,Value,11-Sep-2019,60540
CUST008041,,08-16-19,N/A
CUST008042,Business,,N/A
CUST008043,Premium,2019/03/12,60601
CUST008044,Value,2022-09-04,
 CUST008045 ,Value,06/05/2018,60540
CUST008046,,04-29-20,60601
CUST008047,Value,11-26-22,N/A
cust008048,Value,2018-12-06,60540
CUST008049,Mainstream,04/21/2019,
CUST008050,Business,07/21/2020,60540
CUST008051,,03-10-21,60A123
CUST008052,Mainstream,2021-06-05,N/A
CUST008053,Mainstream,2022-10-25,N/A
CUST008054,Value,2022/07/17,N/A
CUST008055,Mainstream,2020-11-01,60601
CUST008056,Mainstream,2018-02-01,60540
cust008057,Business,10-Dec-2020,60540
CUST008058,Value,11/28/2019,N/A
CUST008059,Value,2019-04-01,60540
CUST008060,Business,04/30/2019,60540
CUST008061,Mainstream,2020-02-10,
CUST008062,,03-13-20,N/A
CUST008063,Mainstream,14-Aug-2019,60540
CUST008064,Value,2019/05/05,60540
 CUST008065 ,,20-Oct-2021,N/A
CUST008066,Value,10-05-21,60540
CUST008067,,11-29-18,N/A
CUST008068,Value,2022-04-18,60A123
CUST008069,,05/06/2018,60A123
CUST008070,Business,21-Aug-2019,60540
CUST008071,Business,02-07-21,N/A
CUST008072,Business,01-Jun-2021,N/A
CUST008073,Mainstream,2022/06/29,60601
CUST008074,,02-Aug-2020,60601
CUST008075,Premium,23-Aug-2019,N/A
CUST008076,Value,2019-06-15,60A123
CUST008077,Business,2017/07/26,60540
CUST008078,Mainstream,2018-09-07,60540
CUST008079,,2022-06-09,N/A
CUST008080,Value,2017-07-29,N/A
CUST008081,Business,2017/10/30,
CUST008082,Mainstream,,N/A
CUST008083,Mainstream,08/23/2019,
CUST008084,Business,02/19/2021,60540
CUST008085,Value,2020/09/11,60601
CUST008086,Value,07-Jul-2018,N/A
CUST008087,Value,20-Dec-2019,
CUST008088,Business,08/06/2017,60A123
CUST008089,Mainstream,20-Mar-2019,N/A
CUST008090,Business,2021/08/14,60601
CUST008091,Business,17-Dec-2021,60A123
CUST008092,Value,10-06-18,60540
CUST008093,Value,2020-04-11,60540
CUST008094,Value,01-Mar-2022,N/A
CUST008095,,2022-07-08,60A123
CUST008096,Premium,09/24/2022,N/A
CUST008097,Mainstream,2019/03/20,60601
CUST008098,Mainstream,07/20/2020,60A123
CUST008099,Value,2021-08-15,N/A
CUST008100,,28-Sep-2022,60540
